sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
MC/4226/27/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708635569,
RD/3177/19,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708635647,
MC/4421/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708635709,
MC/3008/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708635725,
MC/5978/40/149/14,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708635975,
RD/1598/7,C,1,,0.00,APPROVED,EQUAL,vvcb,1704710099411,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710096833,
AG/1123/1/875/7,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708636006,
RD/6654/53,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/4226/27/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708636303,
RD/5468/24,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708636334,
MC/4422/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708636413,
MC/3008/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708636428,
MC/5978/40/149/15,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708636584,
AG/1123/1/875/8,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708636647,
RD/1598/8,C,1,,0.00,APPROVED,EQUAL,vvcb,1704710099914,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710096833,
RD/6660/73,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5468/19,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708637023,
MC/4227/27/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708637038,
MC/4422/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708637148,
MC/3009/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708637163,
MC/5978/40/149/30,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708637210,
RD/6676/53,Celcius,1,,0.28,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
AD/127/1,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708637319,
RD/6660/74,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5605/24,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708637679,
MC/4227/27/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708637741,
RD/5388/35,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/5978/40/149/4,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708637819,
MC/3009/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708637866,
MC/4424/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708637866,
AD/128/1,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708637962,
RD/6676/51,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5605/19,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708638358,
RD/5389/35,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/5978/40/149/5,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708638436,
MC/4228/27/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708638452,
MC/3010/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708638577,
AG/1294/1/906/6,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708638592,
MC/4424/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708638592,
RD/5401/9,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/6676/55/720/2,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5467/24,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708638999,
MC/5978/40/149/9,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708639046,
MC/4228/27/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708639155,
AG/1295/1/907/5,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708639233,
MC/3010/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708639280,
MC/4425/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708639311,
RD/5466/35,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/52/7/5/10,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708639686,
RD/5467/19,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708639686,
RD/6677/73,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/4229/27/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708639889,
RD/5536/44,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708639905,
MC/3011/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708639999,
MC/4425/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708640061,
RD/5468/28,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/52/8/6/2,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708640296,
RD/5466/24,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708640327,
RD/6677/74,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5536/45,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708640530,
MC/4229/27/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708640561,
RD/5473/9,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/3011/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708640686,
MC/4426/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708640764,
MC/525/40/114/14,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708640889,
RD/5466/19,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708640983,
MC/6680/23/410/15,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5536/46,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708641139,
RD/5474/35,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/4230/27/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708641233,
MC/3012/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708641374,
MC/4426/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708641437,
MC/525/40/114/15,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708641469,
RD/6536/31,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708641616,
MC/6680/23/410/16,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5553/35,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/5536/47,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708641772,
MC/4230/27/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708641928,
MC/3012/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708642053,
MC/525/40/114/4,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708642069,
MC/4427/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708642131,
RD/6536/30,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708642256,
RD/5585/9,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/6696/73,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5536/48,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708642397,
MC/4231/27/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708642647,
MC/525/40/114/5,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708642678,
MC/3014/51/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708642788,
MC/4427/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708642850,
AG/2975/15/1640/3,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/6536/29,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708642913,
RD/6696/74,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5536/49,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708643038,
MC/525/40/114/9,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708643272,
MC/4231/27/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708643350,
AG/2975/15/1640/9,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/3014/51/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708643491,
MC/4428/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708643553,
RD/3177/31,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708643569,
RD/6723/15,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/5539/12,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708643694,
MC/5080/40/149/14,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708643881,
AG/2975/16/1640/3,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/4246/52/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708644084,
MC/3017/46/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708644209,
RD/6536/19,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708644225,
MC/4428/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708644241,
RD/5539/44,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708644319,
RD/6723/58,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5080/40/149/15,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708644491,
AG/2975/16/1640/9,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/4246/52/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708644772,
RD/6536/24,litres per minute,1,,0.76,APPROVED,EQUAL,vvcb,1704710566027,8698,liter per minute,Unit,MAPS_TO,,<auto>,1704708644866,
MC/3017/46/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708644897,
MC/4430/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708644928,
RD/5539/45,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708644959,
RD/6727/36,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5080/40/149/30,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708645069,
AG/2975/17/1640/3,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/4247/53/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708645459,
AG/2152/23/1440/3,m,1,,0.00,FLAGGED,EQUAL,vvcb,1704723678107,0,Unmapped,,MAPS_TO,,,0,
RD/5539/46,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708645584,
MC/5958/48/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708645584,
MC/4430/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708645616,
AG/2975/17/1640/9,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/6727/37,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5080/40/149/4,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708645678,
MC/1757/2/44/1,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
MC/4247/53/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708646131,
MC/5589/36/349/6,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/5539/47,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708646178,
MC/5958/48/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708646256,
MC/5080/40/149/5,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708646256,
MC/4431/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708646287,
RD/693/19,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/1757/2/44/2,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
MC/5646/13/246/11,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/5539/48,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708646803,
MC/4248/53/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708646819,
MC/5080/40/149/9,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708646850,
MC/5959/48/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708646928,
RD/6344/36,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/4431/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708646991,
MC/1757/2/44/3,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
RD/5651/35,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
RD/5539/49,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708647412,
MC/5623/40/149/14,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708647428,
MC/4248/53/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708647522,
MC/5959/48/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708647600,
RD/6344/37,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/1757/2/44/4,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
MC/4432/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708647678,
MC/5652/2/246/11,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/5623/40/149/15,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708648022,
RD/5540/12,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708648053,
MC/4249/44/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708648194,
MC/1757/2/44/5,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
MC/6345/39/410/15,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5961/48/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708648303,
MC/5660/26/118/2,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/4432/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708648381,
MC/5623/40/149/30,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708648616,
RD/5540/44,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708648662,
MC/1757/2/44/6,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
MC/4249/44/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708648912,
AD/3/6,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/6345/39/410/16,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/5961/48/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708649006,
MC/2962/47/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708649100,
MC/5623/40/149/4,millimeters,1,,0.91,APPROVED,EQUAL,vvcb,1704711319384,8588,millimeter,Unit,MAPS_TO,,<auto>,1704708649241,
RD/5540/45,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708649319,
MC/2407/2/44/6,mEq/L,1,,0.08,APPROVED,EQUAL,vvcb,1704710702952,9557,milliequivalent per liter,Unit,MAPS_TO,,vvcb,1704710696393,
AG/3/7/75/1,Celsius,1,,0.69,APPROVED,EQUAL,vvcb,1704710124287,586323,degree Celsius,Unit,MAPS_TO,,vvcb,1704710114349,
MC/4250/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708649616,
